47.0,117
67.0,2706
181.0,4756
232.0,478
271.0,519
742.0,1465
839.0,4768
878.0,2285
943.0,3785
983.0,1278
1196.0,4096
1202.0,295
1219.0,3740
1288.0,3113
1339.0,3666
1380.0,149
1709.0,31
1715.0,4985
1825.0,1439
1909.0,4033
2100.0,4476
2234.0,400
2275.0,1471
2289.0,2621
2297.0,4555
2580.0,2141
2895.0,664
3193.0,3706
3259.0,87
3340.0,758
3058.0,2800
3394.0,2572
3470.0,1159
3514.0,300
3560.0,4885
3585.0,262
3593.0,942
3738.0,444
3928.0,4146
4066.0,2109
4093.0,623
4124.0,4074
4297.0,4452
4416.0,4454
4468.0,3740
4621.0,354
4664.0,1796
4668.0,4538
4726.0,1484
4787.0,58
5258.0,952
5279.0,2737
5282.0,735
5292.0,1794
5699.0,2315
5838.0,2879
5895.0,2459
5934.0,2188
6075.0,3411
6095.0,3732
6017.0,2559
6094.0,1550
6121.0,1828
6124.0,587
6221.0,1678
6360.0,4060
6411.0,2381
6514.0,3255
6707.0,2602
6801.0,2541
7091.0,1306
7101.0,4222
7154.0,3209
7362.0,124
7411.0,2441
7691.0,958
7765.0,3343
7846.0,4840
7897.0,998
7936.0,190
8074.0,2499
8116.0,2568
8182.0,3391
8190.0,130
8274.0,333
8502.0,4638
8554.0,4680
8631.0,4019
8640.0,4522
8643.0,4400
9049.0,4681
9208.0,3931
9253.0,4768
9455.0,583
9675.0,4226
9867.0,727
9930.0,2723
10034.0,4515
10078.0,3543
10106.0,1503
10179.0,750
10211.0,4985
10272.0,3341
10423.0,2461
10429.0,3523
10481.0,789
10677.0,3834
10767.0,3190
11023.0,3308
11285.0,1176
11042.0,730
11253.0,2429
11368.0,4046
11387.0,2672
11471.0,797
11524.0,1408
11650.0,1918
11694.0,4678
11713.0,407
11855.0,2719
12030.0,4582
12056.0,4253
12088.0,2146
12090.0,2641
12125.0,4744
12160.0,1908
12283.0,648
12346.0,3334
12346.0,2038
12734.0,1236
13295.0,4076
13350.0,902
13453.0,2431
13495.0,2442
13654.0,2741
13790.0,1480
13840.0,2184
13907.0,1071
13926.0,4180
14005.0,2338
14230.0,2251
14290.0,1057
14502.0,1932
14604.0,962
14610.0,1826
14632.0,2504
14661.0,3613
14686.0,2960
14988.0,387
15152.0,4000
15224.0,4028
15366.0,4812
15402.0,2589
15404.0,3094
15458.0,4667
15559.0,4519
15597.0,1662
15676.0,2480
15702.0,4053
15757.0,1772
16010.0,2607
16025.0,3866
16094.0,4580
16264.0,3368
16343.0,1823
16376.0,805
16426.0,3385
16456.0,779
16477.0,1045
16555.0,3079
17327.0,1239
17370.0,543
17446.0,1758
17450.0,4758
17474.0,4649
17477.0,4116
17515.0,1812
17758.0,4520
17777.0,4724
17788.0,1062
18079.0,3252
18307.0,842
18309.0,1172
18398.0,4273
18602.0,4436
18625.0,697
18737.0,4884
18837.0,3212
18842.0,2423
18865.0,4012
19193.0,3985
19216.0,1745
19432.0,2088
19445.0,4613
19569.0,2011
19847.0,1816
20363.0,3203
20378.0,2108
20411.0,4727
20448.0,3375
20038.0,383
20283.0,658
20340.0,4567
20367.0,2635
20371.0,4022
20422.0,133
20610.0,1246
20708.0,2507
20922.0,755
21004.0,2346
21108.0,4345
21238.0,980
21331.0,3445
21334.0,864
21365.0,2100
21607.0,4085
21749.0,735
21818.0,2996
22036.0,1029
22044.0,1101
22248.0,2193
22319.0,1962
22401.0,2373
22424.0,4387
22557.0,2099
22637.0,2948
22755.0,1727
22759.0,2802
23485.0,2143
23511.0,4269
23047.0,276
23203.0,1299
23442.0,2396
23451.0,114
23488.0,2155
23521.0,1566
23588.0,1589
23705.0,2021
23760.0,2117
23761.0,4647
24097.0,1412
24173.0,534
24244.0,1479
24247.0,3109
24261.0,4833
24367.0,1138
24668.0,2343
24801.0,2399
24884.0,641
24937.0,1143
25118.0,2030
25126.0,2772
25334.0,2720
25348.0,4019
25634.0,4150
25636.0,3709
25643.0,4519
25716.0,4967
25767.0,3041
25788.0,618
26089.0,1132
26168.0,446
26187.0,1165
26241.0,940
26248.0,4117
26280.0,1675
26333.0,4120
26351.0,737
26386.0,75
26527.0,1843
27145.0,3800
27501.0,2264
27530.0,64
27587.0,378
27666.0,658
27682.0,4521
27860.0,2812
27896.0,3467
27897.0,252
27898.0,2699
28111.0,4210
28120.0,4535
28149.0,3003
28170.0,175
28193.0,2434
28276.0,1805
28324.0,2609
28381.0,296
28552.0,2620
28605.0,2219
29219.0,2118
29233.0,4320
29321.0,2409
29450.0,892
29586.0,4010
29586.0,3397
29588.0,4777
29646.0,2700
29780.0,3220
29921.0,1165
30099.0,333
30234.0,4984
30261.0,1537
30411.0,3467
30416.0,1217
30432.0,1252
30511.0,2663
30550.0,1821
30748.0,4803
30773.0,1184
31106.0,857
31133.0,533
31429.0,2172
31449.0,2360
31525.0,3382
31722.0,1433
31783.0,4671
31812.0,3176
31840.0,2010
31847.0,1289
32009.0,1440
32140.0,3588
32401.0,4415
32430.0,353
32592.0,1518
32625.0,759
32703.0,4441
32755.0,3456
32772.0,3522
32785.0,1383
33025.0,2969
33068.0,1807
33092.0,1231
33375.0,1376
33409.0,2532
33444.0,771
33526.0,2528
33547.0,4358
33557.0,1270
33665.0,2660
